4370,狐狸,hôo-lî,,
4371,狐狸精,hôo-lî-tsiann,,
4372,泡茶,phàu tê,,
4373,物配,mi̍h-phuè/mn̍gh-phè,,
4374,物理,bu̍t-lí,,
4375,牧場,bo̍k-tiûnn,,
4376,炕菜頭,khòng-tshài-thâu,,
4377,注意,tsù-ì,,
4378,炊粿,tshue kué/tshe ké,,
4379,物價,bu̍t-kè,,
4380,炕窯,khòng-iô,,
4381,狗蝨,káu-sat,,
4382,爭論,tsing-lūn,,
4383,狗蟻,káu-hiā,,
4384,狗蟻碟仔,káu-hiā-ti̍h-á,,
4385,泡麵,phàu-mī,,
4386,的,--ê,替,白
4387,的,ê,替,白
4388,盲,bông,,目
4389,直,ti̍t,,目
4390,知,tsai,白,矢
4391,知,ti,文,矢
4392,矸,kan,替,石
4393,社,siā,,示
4394,祀,tshāi,白,示
4395,空,khang,白,穴
4396,空,khòng,替,穴
4397,知己,ti-kí,,
4398,空手,khang-tshiú,,
4399,矸仔,kan-á,,
4400,空地,khàng-tē/khàng-tuē,,
4401,知死,tsai-sí,,
4402,知位,tsai-uī,,
4403,知足,ti-tsiok,,
4404,空房,khang-pâng,,
4405,直直,ti̍t-ti̍t,,
4406,知苦,tsai-khóo,,
4407,空厝間,khang-tshù-king,,
4408,直接,ti̍t-tsiap,,
4409,直透,ti̍t-thàu,,
4410,空喙,khang-tshuì,,
4411,空喙哺舌,khang-tshuì-pōo-tsi̍h,,
4412,空殼,khang-khak,,
4413,空殼支票,khang-khak-tsi-phiò,,
4414,空間,khong-kan,,
4415,社會,siā-huē,,
4416,直溜溜,ti̍t-liu-liu,,
4417,盲腸,môo-tn̂g,,
4418,空腹,khang-pak,,
4419,盲腸炎,môo-tn̂g-iām,,
4420,直腸直肚,ti̍t-tn̂g-ti̍t-tōo,,
4421,空榫,khang-sún,,
4422,玫瑰花,muî-kuì-hue,,
4423,知輕重,tsai-khin-tāng,,
4424,知影,tsai-iánn,,
4425,的確,tik-khak,,
4426,社頭,siā-thâu,,
4427,空頭,khang-thâu,,
4428,空縫,khang-phāng,,
4429,空襲,khong-si̍p,,
4430,糾,kiù,,糸
4431,罔,bóng,替,网
4432,羌,kiunn,,羊
4433,者,tsiá,,老
4434,股,kóo,,肉
4435,肢,ki,,肉
4436,肥,puî,白,肉
4437,肯,khíng,,肉
4438,肺,hì,,肉
4439,芟,sing,白,艸
4440,芡,khiàn,替,艸
4441,花,hua,文,艸
4442,花,hue,白,艸
4443,芳,phang,白,艸
4444,芳水,phang-tsuí,,
4445,羌仔,kiunn-á,,
4446,花仔布,hue-á-pòo,,
4447,股本,kóo-pún,,
4448,肨奶,hàng-ling/hàng-ni,,
4449,花旦,hue-tuànn,,
4450,芳瓜,phang-kue,,
4451,罔行,bóng kiânn,,
4452,肥肉,puî-bah,,
4453,罔育,bóng io,,
4454,花身仔,hue-sin-á,,
4455,花坩,hue-khann,,
4456,芳味,phang-bī,,
4457,肯定,khíng-tīng,,
4458,股東,kóo-tong,,
4459,花枝,hue-ki,,
4460,肺炎,hì-iām,,
4461,花矸,hue-kan,,
4462,芡芳,khiàn-phang,,
4463,花花仔,hue-hue--á,,
4464,罔度,bóng-tōo,,
4465,肩胛,king-kah,,
4466,肩胛頭,king-kah-thâu,,
4467,芥末,kài-bua̍h,,
4468,花莓,hue-m̂,,
4469,芳料,phang-liāu,,
4470,花栽,hue-tsai,,
4471,芳粉,phang-hún,,
4472,花草,hue-tsháu,,
4473,花袂牢枝,hue-bē-tiâu-ki/hue-buē-tiâu-ki,,
4474,糾帶,kiù-tuà,,
4475,花瓶,hue-pân,,
4476,股票,kóo-phiò,,
4477,芫荽,iân-sui,,
4478,肥軟,puî-nńg,,
4479,糾筋,kiù-kin/kiù-kun,,
4480,芥菜,kuà-tshài,,
4481,花菜,hue-tshài,,
4482,罔飼,bóng-tshī,,
4483,芡滷,khiàn-lóo,,
4484,肺管,hì-kńg,,
4485,花箍,hue-khoo,,
4486,花磚,hue-tsng,,
4487,花蕊,hue-luí,,
4488,花巴哩貓,hue-pa-li-niau,,
4489,肩頭,king-thâu,,
4490,肺癆,hì-lô,,
4491,花環,hue-khuân,,
4492,花鮡,hue-thiâu,,
4493,芥藍仔,kè-nâ-á,,
4494,花轎,hue-kiō,,
4495,花籃,hue-nâ,,
4496,花欉,hue-tsâng,,
4497,芽,gê,白,艸
4498,虎,hóo,,虍
4499,虯,khiû,,虫
4500,表,piáu,文,衣
4501,表,pió,白,衣
4502,軋,kauh,替,車
4503,迎,ngiâ,白,辵
4504,近,kīn/kūn,,辵
4505,迒,hānn,替,辵
4506,金,kim,,金
4507,長,tióng,文,長
4508,長,tiúnn,白,長
4509,長,tn̂g,白,長
4510,門,bûn,文,門
4511,門,mn̂g,白,門
4512,阿,a,白,阜
4513,雨,hōo,白,雨
4514,雨,ú,文,雨
4515,青,tshenn/tshinn,白,青
4516,青,tshing,文,青
4517,長䘼,tn̂g-ńg,,
4518,金山,kim-suann,,
4519,長工,tn̂g-kang,,
4520,門口,mn̂g-kháu,,
4521,阿丈,a-tiūnn,,
4522,表小弟,piáu-sió-tī,,
4523,表小妹,piáu-sió-muē/piáu-sió-bē,,
4524,阿公,a-kong,,
4525,阿不倒仔,a-put-tó-á,,
4526,虯毛,khiû-mn̂g,,
4527,金斗,kim-táu,,
4528,門戶,mn̂g-hōo,,
4529,門斗,mn̂g-táu,,
4530,阻止,tsóo-tsí,,
4531,雨水,hōo-tsuí,,
4532,雨毛仔,hōo-mn̂g-á,,
4533,金斗甕仔,kim-táu-àng-á,,
4534,表兄,piáu-hiann,,
4535,金仔,kim-á,,
4536,阿兄,a-hiann,,
4537,表兄弟,piáu-hiann-tī,,
4538,金仔店,kim-á-tiàm,,
4539,門市,mn̂g-tshī,,
4540,阿母,a-bú,,
4541,長尻川,tn̂g-kha-tshng,,
4542,虎皮,hóo-phuê/hóo-phê,,
4543,表示,piáu-sī,,
4544,金瓜,kim-kue,,
4545,虱目魚,sat-ba̍k-hî/sat-ba̍k-hû,,
4546,金囝,kim-kiánn,,
4547,青年,tshing-liân,,
4548,長年菜,tn̂g-nî-tshài,,
4549,金色,kim-sik,,
4550,長老,tiúnn-ló,,
4551,青色,tshenn-sik/tshinn-sik,,
4552,青竹絲,tshenn-tik-si/tshinn-tik-si,,
4553,阿西,a-se,,
4554,雨衣,hōo-i,,
4555,阿伯,a-peh,,
4556,金含,kim-kâm,,
4557,阿妗,a-kīm,,
4558,長尾星,tn̂g-bué-tshenn/tn̂g-bé-tshinn,,
4559,阿沙不魯,a-sa-puh-luh,,
4560,長男,tióng-lâm,,
4561,金言,kim-giân,,
4562,金身,kim-sin,,
4563,阿里不達,a-lí-put-ta̍t,,
4564,近來,kīn-lâi/kūn-lâi,,
4565,雨來天,hōo-lâi-thinn,,
4566,阿叔,a-tsik,,
4567,阿叔仔,a-tsik-á,,
4568,長命,tn̂g-miā,,
4569,表姊,piáu-tsí,,
4570,阿姆,a-ḿ,,
4571,阿姊,a-tsí,,
4572,阿姑,a-koo,,
4573,虎姑婆,Hóo-koo-pô,,
4574,阿爸,a-pah,,
4575,表的,piáu--ê,,
4576,青盲,tshenn-mê/tshinn-mî,,
4577,青盲牛,tshenn-mê-gû/tshinn-mî-gû,,
4578,阿舍,a-sià,,
4579,阿舍囝,a-sià-kiánn,,
4580,虯虯,khiû-khiû,,
4581,金金,kim-kim,,
4582,金金看,kim-kim-khuànn,,
4583,阿姨,a-î,,
4584,青恂恂,tshenn-sún-sún/tshinn-sún-sún,,
4585,青春,tshing-tshun,,
4586,青紅燈,tshenn-âng-ting/tshinn-âng-ting,,
4587,青苔,tshenn-thî/tshinn-thî,,
4588,長衫,tn̂g-sann,,
4589,門閂,mn̂g-tshuànn,,
4590,雨衫,hōo-sann,,
4591,表面,piáu-bīn,,
4592,門風,mn̂g-hong,,
4593,青面獠牙,tshenn-bīn-liâu-gê/tshinn-bīn-liâu-gê,,
4594,金香燭,kim-hiunn-tsik,,
4595,近倚,kīn-uá/kūn-uá,,
4596,金剛石,kim-kong-tsio̍h,,
4597,阿娘,a-niâ,,
4598,金庫,kim-khòo,,
4599,門扇,mn̂g-sìnn,,
4600,阿桑,a-sáng,,
4601,長株形,tn̂g-tu-hîng,,
4602,金桔仔,kim-kiat-á,,
4603,阿爹,a-tia,,
4604,阿祖,a-tsóo,,
4605,迎神,ngiâ-sîn,,
4606,金粉,kim-hún,,
4607,門神,mn̂g-sîn,,
4608,金紙,kim-tsuá,,
4609,青耆,tshenn-kî/tshinn-kî,,
4610,金紙店,kim-tsuá-tiàm,,
4611,青草仔店,tshenn-tsháu-á-tiàm/tshinn-tsháu-á-tiàm,,
4612,青草仔茶,tshenn-tsháu-á-tê/tshinn-tsháu-á-tê,,
4613,虎豹母,hóo-pà-bú,,
4614,金針,kim-tsiam,,
4615,虎骨酒,hóo-kut-tsiú,,
4616,金針菇,kim-tsiam-koo,,
4617,阿啄仔,a-tok-á,,
4618,金婚,kim-hun,,
4619,阿婆,a-pô,,
4620,表情,piáu-tsîng,,
4621,迎接,gîng-tsiap,,
4622,金條,kim-tiâu,,
4623,表現,piáu-hiān,,
4624,門圈,mn̂g-khian,,
4625,門票,mn̂g-phiò,,
4626,長途,tn̂g-tôo,,
4627,金魚,kim-hî/kim-hû,,
4628,雨傘,hōo-suànn,,
4629,雨傘節,hōo-suànn-tsat,,
4630,金棗,kim-tsó,,
4631,長短,tn̂g-té,,
4632,長短跤話,tn̂g-té-kha-uē,,
4633,青菜,tshenn-tshài/tshinn-tshài,,
4634,近視,kīn-sī/kūn-sī,,
4635,門診,mn̂g-tsín,,
4636,長進,tióng-tsìn,,
4637,阿媽,a-má,,
4638,阿嫂,a-só,,
4639,迎新棄舊,ngiâ-sin-khì-kū,,
4640,長歲壽,tn̂g-huè-siū/tn̂g-hè-siū,,
4641,金滑,kim-ku̍t,,
4642,阿舅,a-kū,,
4643,門跤口,mn̂g-kha-kháu,,
4644,門路,mn̂g-lōo,,
4645,金鼎,kim-tiánn,,
4646,長壽,tn̂g-siū,,
4647,雨幔,hōo-mua,,
4648,金榜,kim-pńg,,
4649,表演,piáu-ián,,
4650,金箔,kim-po̍h,,
4651,青翠,tshenn-tshuì/tshinn-tshuì,,
4652,虎鼻師,hóo-phīnn-sai,,
4653,虯儉,khiû-khiām,,
4654,近廟欺神,kīn-biō-khi-sîn/kūn-biō-khi-sîn,,
4655,青磅白磅,tshenn-pōng-pe̍h-pōng/tshinn-pōng-pe̍h-pōng,,
4656,金線蓮,kim-suànn-liân,,
4657,長輩,tióng-puè,,
4658,迎鬧熱,ngiâ-lāu-jia̍t/ngiâ-lāu-lia̍t,,
4659,阻擋,tsóo-tòng,,
4660,迎燈,ngiâ-ting,,
4661,表親,piáu-tshin,,
4662,近親,kīn-tshin/kūn-tshin,,
4663,雨霎仔,hōo-sap-á,,
4664,虎頭夾仔,hóo-thâu-ngeh-á,,
4665,虎頭柑,hóo-thâu-kam,,
4666,長頷鹿,tn̂g-ām-lo̍k,,
4667,虎頭蜂,hóo-thâu-phang,,
4668,金龜,kim-ku,,
4669,金龜綠,kim-ku-li̍k,,
4670,阿彌陀佛,Oo-mí-tôo-hu̍t,,
4671,金鍊仔,kim-liān-á,,
4672,阿嬸,a-tsím,,
4673,阻礙,tsóo-gāi,,
4674,門簾,mn̂g-lî,,
4675,金蠅,kim-sîn,,
4676,金爐,kim-lôo,,
4677,虎鬚,hóo-tshiu,,
4678,長躼埽,tn̂g-lò-sò,,
4679,非,hui,,非
4680,非法,hui-huat,,
4681,亭,tîng,,亠
4682,侵,tshim,,人
4683,侹,thiānn,替,人
4684,便,piān,文,人
4685,促,tshik,白,人
4686,亭仔,tîng-á,,
4687,亭仔跤,tîng-á-kha,,
4688,侵犯,tshim-huān,,
4689,便衣,piān-i,,
4690,便宜,pân-gî,,
4691,便所,piān-sóo,,
4692,便服,piān-ho̍k,,
4693,便便,piān-piān,,
4694,便看,piān-khuànn,,
4695,便衫,piān-sann,,
4696,侮辱,bú-jio̍k/bú-lio̍k,,
4697,便媒人,piān-muê-lâng,,
4698,便菜,piān-tshài,,
4699,便菜飯,piān-tshài-pn̄g,,
4700,便飯,piān-pn̄g,,
4701,促歲壽,tshik-huè-siū/tshik-hè-siū,,
4702,便當,piān-tong,,
4703,便當篋仔,piān-tong-kheh-á,,
4704,便藥仔,piān-io̍h-á,,
4705,俏,tshio,替,人
4706,俗,sio̍k,,人
4707,保,pó,,人
4708,信,sìn,,人
4709,冠,kuan,,冖
4710,剃,thì,,刀
4711,剉,tshò,替,刀
4712,削,siah,白,刀
4713,剋,khik,,刀
4714,前,tsiân,文,刀
4715,前,tsîng,白,刀
4716,勇,ióng,,力
4717,南,lâm,,十
4718,卻,khiok,,卩
4719,厘,lî,,厂
4720,前人囝,tsîng-lâng-kiánn,,
4721,信心,sìn-sim,,
4722,前日,tsîng-ji̍t/tsîng-li̍t,,
4723,南爿,lâm-pîng,,
4724,前世,tsîng-sì,,
4725,保正,pó-tsiànn,,
4726,信用,sìn-iōng,,
4727,保生大帝,Pó-sing-tāi-tè,,
4728,信仰,sìn-gióng,,
4729,信任,sìn-jīm/sìn-līm,,
4730,俗名,sio̍k-miâ,,
4731,前因後果,tsiân-in-hiō-kó,,
4732,保存,pó-tsûn,,
4733,保守,pó-siú,,
4734,前年,tsûn--nî,,
4735,保庇,pó-pì,,
4736,前身,tsiân-sin,,
4737,俗物,sio̍k-mi̍h/sio̍k-mn̍gh,,
4738,前金,tsiân-kim,,
4739,削削叫,siah-siah-kiò,,
4740,前後,tsîng-āu,,
4741,卻是,khiok-sī,,
4742,前某,tsîng-bóo,,
4743,南洋,Lâm-iûnn,,
4744,前科,tsiân-kho,,
4745,保重,pó-tiōng,,
4746,冠軍,kuan-kun,,
4747,保家,pó-ke,,
4748,信徒,sìn-tôo,,
4749,剉柴,tshò-tshâ,,
4750,勇氣,ióng-khì,,
4751,保留,pó-liû,,
4752,前翁,tsîng-ang,,
4753,勇健,ióng-kiānn,,
4754,勉強,bián-kióng,,
4755,俗貨,sio̍k-huè/sio̍k-hè,,
4756,前途,tsiân-tôo,,
4757,勇敢,ióng-kám,,
4758,南極,lâm-ki̍k,,
4759,保溫杯,pó-un-pue,,
4760,信號,sìn-hō,,
4761,南路鷹,lâm-lōo-ing,,
4762,保管,pó-kuán,,
4763,南管,lâm-kuán,,
4764,俗語,sio̍k-gí/sio̍k-gú,,
4765,俗語話,sio̍k-gí-uē/sio̍k-gú-uē,,
4766,俗價,sio̍k-kè,,
4767,保衛,pó-uē,,
4768,俗賣,sio̍k-bē/sio̍k-buē,,
4769,前輩,tsiân-puè,,
4770,保養場,pó-ióng-tiûnn,,
4771,信篤,sìn-táu,,
4772,保險,pó-hiám,,
4773,冒險,mōo-hiám,,
4774,剃頭,thì-thâu,,
4775,剃頭刀,thì-thâu-to,,
4776,剃頭店,thì-thâu-tiàm,,
4777,勉勵,bián-lē,,
4778,前謝,tsîng-siā,,
4779,前擴,tsîng-khok,,
4780,保證,pó-tsìng,,
4781,保證人,pó-tsìng-jîn/pó-tsìng-lîn,,
4782,保鏢,pó-pio,,
4783,保護,pó-hōo,,
4784,前驛,tsîng-ia̍h,,
4785,厚,kāu,白,厂
4786,咧,--leh,替,口
4787,咧,teh,替,口
4788,咩,meh,替,口
4789,咬,kā,白,口
4790,咯,ko̍k,,口
4791,咯,kha̍k,替,口
4792,咱,lán,替,口
4793,咻,hiu,替,口
4794,哀,ai,,口
4795,品,phín,,口
4796,哈,ha,,口
4797,哎,--aih,替,口
4798,垂,suî,文,土
4799,厚子,kāu tsí,,
4800,厚工,kāu-kang,,
4801,厚行,kāu-hīng,,
4802,咯血,kha̍k-hueh/kha̍k-huih,,
4803,品行,phín-hīng,,
4804,厚尿,kāu-jiō/kāu-liō,,
4805,哀求,ai-kiû,,
4806,厚沙屑,kāu-sua-sap,,
4807,厚性地,kāu-sìng-tē/kāu-sìng-tuē,,
4808,品明,phín-bîng,,
4809,哀爸叫母,ai-pē-kiò-bú,,
4810,垂肩,suê-king,,
4811,咻咻叫,hiu-hiu-kiò,,
4812,厚屎,kāu-sái,,
4813,厚屎尿,kāu-sái-jiō/kāu-sái-liō,,
4814,哀怨,ai-uàn,,
4815,厚重,kāu-tāng,,
4816,厚面皮,kāu-bīn-phuê/kāu-bīn-phê,,
4817,哈唏,hah-hì,,
4818,厚紙坯,kāu-tsuá-phue/kāu-tsuá-phe,,
4819,厚酒,kāu tsiú,,
4820,咧欲,teh-beh/teh-bueh,,
4821,咬喙,kā-tshuì,,
4822,哈啾,hah-tshiùnn,,
4823,咬喙齒根,kā-tshuì-khí-kin/kā-tshuì-khí-kun,,
4824,哎喲喂,ai-iō-uê,,
4825,咯痰,kha̍k-thâm,,
4826,厚話,kāu-uē,,
4827,厚話屎,kāu-uē-sái,,
4828,咳嗽,ka-sàu,,
4829,品質,phín-tsit,,
4830,厚薄,kāu-po̍h,,
4831,厚禮數,kāu-lé-sòo,,
4832,厚薰,kāu-hun,,
4833,厚譴損,kāu-khiàn-sńg,,
4834,城,siânn,白,土
4835,城,sîng,文,土
4836,奏,tsàu,,大
4837,契,khè/khuè,,大
4838,奒,hai,替,大
4839,奕,ī,,大
4840,姦,kàn,替,女
4841,姨,î,,女
4842,姨丈,î-tiūnn,,
4843,契兄,khè-hiann/khuè-hiann,,
4844,姨仔,î-á,,
4845,姪仔,ti̍t-á,,
4846,姼仔,tshit-á,,
4847,姼仔詼,tshit-á-khue,,
4848,城市,siânn-tshī,,
4849,契母,khè-bú/khuè-bú,,
4850,契囝,khè-kiánn/khuè-kiánn,,
4851,姿色,tsu-sik,,
4852,契爸,khè-pē/khuè-pē,,
4853,姨表,î-piáu,,
4854,威風,ui-hong,,
4855,威脅,ui-hia̍p,,
4856,姨婆,î-pô,,
4857,姦情,kan-tsîng,,
4858,城隍,Sîng-hông,,
4859,城隍廟,Sîng-hông-biō,,
4860,姿勢,tsu-sè,,
4861,姦撟,kàn-kiāu,,
4862,奏樂,tsàu-ga̍k,,
4863,姻緣,in-iân,,
4864,威嚴,ui-giâm,,
4865,孩,hâi,,子
4866,客,kheh,白,宀
4867,室,sik,,宀
4868,封,hong,文,寸
4869,封,pang,白,寸
4870,屍,si,,尸
4871,屎,sái,白,尸
4872,峇,bā,替,山
4873,巷,hāng,,己
4874,帝,tè,,巾
4875,度,tōo,,广
4876,客人,Kheh-lâng,,
4877,度小月,tōo-sió-gue̍h/tōo-sió-ge̍h,,
4878,客戶,kheh-hōo,,
4879,巷仔,hāng-á,,
4880,宣佈,suan-pòo,,
4881,建立,kiàn-li̍p,,
4882,封肉,hong-bah,,
4883,屎尾,sái-bué/sái-bé,,
4884,屎尿,sái-jiō/sái-liō,,
4885,建材行,kiàn-tsâi-hâng,,
4886,宣言,suan-giân,,
4887,幽幽仔疼,iu-iu-á-thiànn,,
4888,客氣,kheh-khì,,
4889,封釘,hong-ting,,
4890,度針,tōo-tsiam,,
4891,屎桶,sái-tháng,,
4892,屎桮齒,sái-pue-khí,,
4893,封條,hong-tiâu,,
4894,建設,kiàn-siat,,
4895,客鳥,kheh-tsiáu,,
4896,封喙,hong-tshuì,,
4897,度晬,tōo-tsè,,
4898,客棧,kheh-tsàn,,
4899,度量,tōo-liōng,,
4900,幽雅,iu-ngá,,
4901,宣傳,suan-thuân,,
4902,峇微,bâ-bui,,
4903,建置,kiàn-tì,,
4904,客話,Kheh-uē,,
4905,客運,kheh-ūn,,
4906,宣戰,suan-tsiàn,,
4907,建築,kiàn-tio̍k,,
4908,屎礐仔,sái-ha̍k-á,,
4909,屎礐仔蟲,sái-ha̍k-á-thâng,,
4910,建議,kiàn-gī,,
4911,客廳,kheh-thiann,,
4912,待,thāi,文,彳
4913,律,lu̍t,,彳
4914,後,āu,白,彳
4915,思,su,文,心
4916,急,kip,,心
4917,怨,uàn,,心
4918,恨,hūn,文,心
4919,恬,tiām,替,心
4920,扁,pínn,白,戶
4921,拜,pài,,手
4922,括,kuah,替,手
4923,拭,tshit,,手
4924,拜一,pài-it,,
4925,後山,āu-suann,,
4926,拜公媽,pài kong-má,,
4927,後手,āu-tshiú,,
4928,後斗,āu-táu,,
4929,後日,āu--ji̍t/āu--li̍t,,
4930,後日,āu-ji̍t/āu-li̍t,,
4931,後月日,āu gue̍h-ji̍t/āu ge̍h-li̍t,,
4932,後代,āu-tāi,,
4933,拭仔,tshit-á,,
4934,後世人,āu-sì-lâng,,
4935,恬去,tiām--khì,,
4936,後出世,āu-tshut-sì,,
4937,後母,āu-bú,,
4938,拭尻川,tshit-kha-tshng,,
4939,後母面,āu-bú-bīn,,
4940,後生,hāu-senn/hāu-sinn,,
4941,後年,āu-nî,,
4942,拜年,pài-nî,,
4943,思考,su-khó,,
4944,拜佛,pài-pu̍t,,
4945,後坐,āu-tsē,,
4946,後尾,āu-bué/āu-bé,,
4947,怨妒,uàn-tòo,,
4948,後尾門,āu-bué-mn̂g/āu-bé-mn̂g,,
4949,後步,āu-pōo,,
4950,扁豆,pínn-tāu,,
4951,後來,āu--lâi,,
4952,後叔,āu-tsik,,
4953,後岫,āu-siū,,
4954,思念,su-liām,,
4955,急性,kip-sìng,,
4956,後爸,āu-pē,,
4957,怨恨,uàn-hūn,,
4958,恬恬,tiām-tiām,,
4959,拜拜,pài-pài,,
4960,後某,āu-bóo,,
4961,後面,āu-bīn,,
4962,扁食,pián-si̍t,,
4963,後個月,āu kò gue̍h/āu kò ge̍h,,
4964,拜候,pài-hāu,,
4965,律師,lu̍t-su,,
4966,後悔,hiō-hué,,
4967,急症,kip-tsìng,,
4968,拜託,pài-thok,,
4969,拜堂,pài-tn̂g,,
4970,拜訪,pài-hóng,,
4971,扁魚,pínn-hî/pínn-hû,,
4972,後場,āu-tiûnn,,
4973,恢復,khue-ho̍k,,
4974,後鈕,āu-liú,,
4975,後嗣,hiō-sū,,
4976,思想,su-sióng,,
4977,後跤,āu-kha,,
4978,待遇,thāi-gū,,
4979,怨嘆,uàn-thàn,,
4980,思慕,su-bōo,,
4981,怨慼,uàn-tsheh/uàn-tshueh,,
4982,怎樣,tsuánn-iūnn,,
4983,後輩,hiō-puè,,
4984,後壁,āu-piah,,
4985,扁擔,pún-tann,,
4986,恬靜,tiām-tsīng,,
4987,後頭,āu-thâu,,
4988,後頭厝,āu-thâu-tshù,,
4989,後擴,āu-khok,,
4990,後擺,āu-pái,,
4991,急難,kip-lān,,
4992,後驛,āu-ia̍h,,
4993,後齻,āu-tsan,,
4994,拹,hia̍p,替,手
4995,挂,kuì,替,手
4996,挃,ti̍h,替,手
4997,指,tsáinn,替,手
4998,指,tsí,文,手
4999,指,kí,白,手
5000,按,àn,,手
5001,挌,keh,替,手
5002,挑,thio,白,手
5003,挓,thà,替,手
5004,挔,hiannh,替,手
5005,挕,hìnn,替,手
5006,挖,óo/ué,替,手
5007,政,tsìng,,攴
5008,故,kòo,,攴
5009,施,si,,方
5010,星,tshenn/tshinn,白,日
5011,星,sing,文,日
5012,春,tshun,,日
5013,是,sī,,日
5014,曷,a̍h,替,曰
5015,拹水,hia̍p-tsuí,,
5016,春天,tshun-thinn,,
5017,昨日,tso̍h--ji̍t/tso̍h--li̍t,,
5018,挑手爿,thio-tshiú-pîng,,
5019,挖心肝,óo-sim-kuann/ué-sim-kuann,,
5020,挓火,thà-hué/thà-hé,,
5021,春牛圖,tshun-gû-tôo,,
5022,春仔花,tshun-á-hue,,
5023,指甲,tsíng-kah,,
5024,指示,tsí-sī,,
5025,指甲扦,tsíng-kah-tshuann,,
5026,指甲花,tsíng-kah-hue,,
5027,政見,tsìng-kiàn,,
5028,故事,kòo-sū,,
5029,曷使,a̍h-sái,,
5030,按呢,án-ne/án-ni,,
5031,政府,tsìng-hú,,
5032,昨昏,tsa-hng,,
5033,政治,tsìng-tī,,
5034,挖空,óo-khang/ué-khang,,
5035,是非,sī-hui,,
5036,挑俍,thiau-lāng,,
5037,政客,tsìng-kheh,,
5038,按怎,án-tsuánn,,
5039,按怎樣,án-tsuánn-iūnn,,
5040,指指,kí-tsáinn,,
5041,施政,si-tsìng,,
5042,是按怎,sī-án-tsuánn,,
5043,指指揬揬,kí-kí-tu̍h-tu̍h,,
5044,春風,tshun-hong,,
5045,指紋,tsí-bûn,,
5046,挂紙,kuì-tsuá,,
5047,按脈,àn-me̍h,,
5048,春假,tshun-ká,,
5049,星宿,sing-siù,,
5050,施捨,si-siá,,
5051,指教,tsí-kàu,,
5052,挕掉,hìnn-tiāu,,
5053,指揮,tsí-hui,,
5054,既然,kì-jiân/kì-liân,,
5055,政策,tsìng-tshik,,
5056,曷著,a̍h-tio̍h,,
5057,故鄉,kòo-hiong,,
5058,春飯,tshun-pn̄g,,
5059,挖塗,óo-thôo/ué-thôo,,
5060,昨暗,tsa-àm,,
5061,按照,àn-tsiàu,,
5062,春節,tshun-tseh/tshun-tsueh,,
5063,指腹為婚,tsí pak uî hun,,
5064,昨暝,tsa-mê/tsa-mî,,
5065,按算,àn-sǹg,,
5066,故障,kòo-tsiong,,
5067,指導,tsí-tō,,
5068,挑戰,thiáu-tsiàn,,
5069,挑選,thiau-suán,,
5070,指頭仔,tsíng-thâu-á,,
5071,指頭拇公,tsíng-thâu-bú-kong,,
5072,春聯,tshun-liân,,
5073,指點,tsí-tiám,,
5074,按額,àn-gia̍h,,
5075,政黨,tsìng-tóng,,
5076,政權,tsìng-khuân,,
5077,枴,kuái,文,木
5078,枵,iau,,木
5079,架,kè,白,木
5080,架,khuè/khè,替,木
5081,枷,kê,白,木
5082,柄,pènn/pìnn,白,木
5083,某,bóo,替,木
5084,柑,kam,,木
5085,染,jiám/liám,文,木
5086,染,ní,白,木
5087,柙,kah,替,木
5088,柚,iū,,木
5089,查,tshâ,,木
5090,柯,kua,替,木
5091,柱,thiāu,白,木
5092,柿,khī,,木
5093,某人,bóo-lâng,,
5094,柳丁,liú-ting,,
5095,某乜人,bóo-mí-lâng,,
5096,柳丁汁,liú-ting-tsiap,,
5097,某大姊,bóo-tuā-tsí,,
5098,枴仔,kuái-á,,
5099,架仔,kè-á,,
5100,柑仔,kam-á,,
5101,柚仔,iū-á,,
5102,柱仔,thiāu-á,,
5103,柿仔,khī-á,,
5104,柑仔色,kam-á-sik,,
5105,柱仔跤,thiāu-á-kha,,
5106,柑仔蜜,kam-á-bi̍t,,
5107,染布,ní-pòo,,
5108,某囝,bóo-kiánn,,
5109,染色,ní-sik,,
5110,枸杞,kóo-kí,,
5111,查某,tsa-bóo,,
5112,查某𡢃,tsa-bóo-kán,,
5113,查某人,tsa-bóo-lâng,,
5114,查某囝,tsa-bóo-kiánn,,
5115,查某囡仔,tsa-bóo gín-á,,
5116,查某雨,tsa-bóo-hōo,,
5117,查某孫,tsa-bóo-sun,,
5118,查某祖,tsa-bóo-tsóo,,
5119,查某間,tsa-bóo-king,,
5120,查某體,tsa-bóo-thé/tsa-bóo-thué,,
5121,查埔,tsa-poo,,
5122,查埔人,tsa-poo-lâng,,
5123,查埔囝,tsa-poo-kiánn,,
5124,查埔囡仔,tsa-poo gín-á,,
5125,查埔祖,tsa-poo-tsóo,,
5126,染料,ní-liāu,,
5127,枵鬼,iau-kuí,,
5128,架跤,khuè kha/khè kha,,
5129,柔道,jiû-tō/liû-tō,,
5130,枵飽吵,iau-pá-tshá,,
5131,柿粿,khī-kué/khī-ké,,
5132,柿餅,khī-piánn,,
5133,查數,tshâ-siàu,,
5134,枵饞,iau-sâi,,
5135,歪,uai,,止
5136,段,tuānn,白,殳
5137,毒,to̍k,文,毋
5138,毒,thāu,白,毋
5139,泉,tsuân,文,水
5140,泉,tsuânn,白,水
5141,洋,iûnn,白,水
5142,洒,sè,,水
5143,洗,sé/sué,,水
